name-nl,price,artnum,image,link
FLEXA Strak in de lak binnenlak hoogglans antracietgrijs 750 ml,"27,75 €*",4693444,https://media.hornbach.nl/hb/packshot/as.57161003.jpg?dvid=8,https://www.hornbach.nl/p/flexa-strak-in-de-lak-binnenlak-hoogglans-antracietgrijs-750-ml/4693444/
SIGMA Interieur lak mat antraciet 750 ml,"45,49 €*",10289491,https://media.hornbach.nl/hb/packshot/as.6935305.jpg?dvid=8,https://www.hornbach.nl/p/sigma-interieur-lak-mat-antraciet-750-ml/10289491/
SIGMA Interieur lak zijdeglans zwartgrijs 750 ml,"45,49 €*",10289535,https://media.hornbach.nl/hb/packshot/as.6935405.jpg?dvid=8,https://www.hornbach.nl/p/sigma-interieur-lak-zijdeglans-zwartgrijs-750-ml/10289535/
SIGMA Interieur lak hoogglans antraciet 750 ml,"45,49 €*",10289562,https://media.hornbach.nl/hb/packshot/as.6935330.jpg?dvid=8,https://www.hornbach.nl/p/sigma-interieur-lak-hoogglans-antraciet-750-ml/10289562/
SIGMA Interieur lak hoogglans RAL 9016 750 ml,"45,49 €*",10289458,https://media.hornbach.nl/hb/packshot/as.6935334.jpg?dvid=8,https://www.hornbach.nl/p/sigma-interieur-lak-hoogglans-ral-9016-750-ml/10289458/
SIGMA Interieur lak mat zwartgrijs 750 ml,"45,49 €*",10289527,https://media.hornbach.nl/hb/packshot/as.6935354.jpg?dvid=8,https://www.hornbach.nl/p/sigma-interieur-lak-mat-zwartgrijs-750-ml/10289527/
SIKKENS Binnenlak zijdeglans leemgrijs 750 ml,"34,29 €*",6805960,https://media.hornbach.nl/hb/packshot/as.46985253.jpg?dvid=8,https://www.hornbach.nl/p/sikkens-binnenlak-zijdeglans-leemgrijs-750-ml/6805960/
FLEXA Radiatorlak alkyd wit 250 ml,"12,29 €*",7318315,https://media.hornbach.nl/hb/packshot/as.46784759.jpg?dvid=8,https://www.hornbach.nl/p/flexa-radiatorlak-alkyd-wit-250-ml/7318315/
FLEXA Radiatorlak alkyd wit 750 ml,"27,95 €*",7318316,https://media.hornbach.nl/hb/packshot/as.46785233.jpg?dvid=8,https://www.hornbach.nl/p/flexa-radiatorlak-alkyd-wit-750-ml/7318316/
SIGMA Interieur lak mat RAL 9016 750 ml,"45,49 €*",10289450,https://media.hornbach.nl/hb/packshot/as.6935310.jpg?dvid=8,https://www.hornbach.nl/p/sigma-interieur-lak-mat-ral-9016-750-ml/10289450/
SIKKENS Binnenlak hoogglans kalkwit 750 ml,"34,29 €*",6805975,https://media.hornbach.nl/hb/packshot/as.46987178.jpg?dvid=8,https://www.hornbach.nl/p/sikkens-binnenlak-hoogglans-kalkwit-750-ml/6805975/
SIKKENS Binnenlak hoogglans donkergrijs 750 ml,"34,29 €*",6805973,https://media.hornbach.nl/hb/packshot/as.46986952.jpg?dvid=8,https://www.hornbach.nl/p/sikkens-binnenlak-hoogglans-donkergrijs-750-ml/6805973/
SIGMA Interieur lak zijdeglans RAL 1013 750 ml,"45,49 €*",10289514,https://media.hornbach.nl/hb/packshot/as.6935403.jpg?dvid=8,https://www.hornbach.nl/p/sigma-interieur-lak-zijdeglans-ral-1013-750-ml/10289514/
ALABASTINE Tegellak wit 1 l,"32,79 €*",7226753,https://media.hornbach.nl/hb/packshot/as.53520437.jpg?dvid=8,https://www.hornbach.nl/p/alabastine-tegellak-wit-1-l/7226753/
SIKKENS Binnenlak hoogglans grijswit 750 ml,"34,29 €*",6805976,https://media.hornbach.nl/hb/packshot/as.46987312.jpg?dvid=8,https://www.hornbach.nl/p/sikkens-binnenlak-hoogglans-grijswit-750-ml/6805976/
SIGMA Interieur lak hoogglans RAL 1013 750 ml,"45,49 €*",10289499,https://media.hornbach.nl/hb/packshot/as.50878279.jpg?dvid=8,https://www.hornbach.nl/p/sigma-interieur-lak-hoogglans-ral-1013-750-ml/10289499/
FLEXA Strak in de lak binnenlak zijdeglans antracietgrijs 750 ml,"27,75 €*",4632963,https://media.hornbach.nl/hb/packshot/as.57159878.jpg?dvid=8,https://www.hornbach.nl/p/flexa-strak-in-de-lak-binnenlak-zijdeglans-antracietgrijs-750-ml/4632963/
HORNBACH PU Acryl lak hoogglans wit ral 9010 750 ml,"15,75 €*",8735553,https://media.hornbach.nl/hb/detail/as.46117946.jpg?dvid=8,https://www.hornbach.nl/p/hornbach-pu-acryl-lak-hoogglans-wit-ral-9010-750-ml/8735553/
HORNBACH PU Acryl lak hoogglans wit ral 9010 375 ml,"9,29 €*",8735552,https://media.hornbach.nl/hb/packshot/as.47204425.jpg?dvid=8,https://www.hornbach.nl/p/hornbach-pu-acryl-lak-hoogglans-wit-ral-9010-375-ml/8735552/
HORNBACH PU Acryl lak hoogglans wit ral 9010 2 l,"32,49 €*",8735554,https://media.hornbach.nl/hb/packshot/as.47204425.jpg?dvid=8,https://www.hornbach.nl/p/hornbach-pu-acryl-lak-hoogglans-wit-ral-9010-2-l/8735554/
FLEXA Strak in de lak binnenlak hoogglans RAL 9001 750 ml,"27,75 €*",4693442,https://media.hornbach.nl/hb/packshot/as.57160573.jpg?dvid=8,https://www.hornbach.nl/p/flexa-strak-in-de-lak-binnenlak-hoogglans-ral-9001-750-ml/4693442/
"FLEXA Strak in de lak binnenlak hoogglans RAL 9001 2,5 l","69,49 €*",4693459,https://media.hornbach.nl/hb/packshot/as.57161097.jpg?dvid=8,https://www.hornbach.nl/p/flexa-strak-in-de-lak-binnenlak-hoogglans-ral-9001-2-5-l/4693459/
MODULAN 6200 PU Aqua Satin zijdeglans lak zwart RAL 9005 750 ml,"23,49 €*",10447577,https://media.hornbach.nl/hb/packshot/as.48423850.jpg?dvid=8,https://www.hornbach.nl/p/modulan-6200-pu-aqua-satin-zijdeglans-lak-zwart-ral-9005-750-ml/10447577/
HORNBACH Parketlak glans 750 ml,"18,95 €*",5509703,https://media.hornbach.nl/hb/packshot/as.46466295.jpg?dvid=8,https://www.hornbach.nl/p/hornbach-parketlak-glans-750-ml/5509703/
"HORNBACH Parketlak glans 2,5 l","43,95 €*",5509704,https://media.hornbach.nl/hb/packshot/as.46470820.jpg?dvid=8,https://www.hornbach.nl/p/hornbach-parketlak-glans-2-5-l/5509704/
MODULAN 6200 PU Aqua Satin zijdeglans lak verkeerswit RAL 9016 750 ml,"23,49 €*",10447575,https://media.hornbach.nl/hb/packshot/as.48423844.jpg?dvid=8,https://www.hornbach.nl/p/modulan-6200-pu-aqua-satin-zijdeglans-lak-verkeerswit-ral-9016-750-ml/10447575/
"MODULAN 6200 PU Aqua Satin zijdeglans lak verkeerswit RAL 9016 2,5 l","63,95 €*",10447601,https://media.hornbach.nl/hb/packshot/as.48421094.jpg?dvid=8,https://www.hornbach.nl/p/modulan-6200-pu-aqua-satin-zijdeglans-lak-verkeerswit-ral-9016-2-5-l/10447601/
MODULAN 6220 Aqua Venti Satin 3-in-1 zijdeglans lak wit 750 ml,"25,49 €*",10447604,https://media.hornbach.nl/hb/packshot/as.48361119.jpg?dvid=8,https://www.hornbach.nl/p/modulan-6220-aqua-venti-satin-3-in-1-zijdeglans-lak-wit-750-ml/10447604/
"MODULAN 6220 Aqua Venti Satin 3-in-1 zijdeglans lak wit 2,5 l","74,75 €*",10447606,https://media.hornbach.nl/hb/packshot/as.48357089.jpg?dvid=8,https://www.hornbach.nl/p/modulan-6220-aqua-venti-satin-3-in-1-zijdeglans-lak-wit-2-5-l/10447606/
HORNBACH PU Acryl lak zijdeglans notenbruin 750 ml,"15,75 €*",8735674,https://media.hornbach.nl/hb/packshot/as.47240160.jpg?dvid=8,https://www.hornbach.nl/p/hornbach-pu-acryl-lak-zijdeglans-notenbruin-750-ml/8735674/
HORNBACH PU Acryl lak zijdeglans notenbruin 375 ml,"9,29 €*",8735673,https://media.hornbach.nl/hb/packshot/as.47240160.jpg?dvid=8,https://www.hornbach.nl/p/hornbach-pu-acryl-lak-zijdeglans-notenbruin-375-ml/8735673/
MODULAN 6200 PU Aqua Gloss hoogglans lak zuiver wit RAL 9010 750 ml,"23,49 €*",10447587,https://media.hornbach.nl/hb/packshot/as.48368664.jpg?dvid=8,https://www.hornbach.nl/p/modulan-6200-pu-aqua-gloss-hoogglans-lak-zuiver-wit-ral-9010-750-ml/10447587/
"MODULAN 6200 PU Aqua Gloss hoogglans lak zuiver wit RAL 9010 2,5 l","63,95 €*",10447545,https://media.hornbach.nl/hb/packshot/as.48367892.jpg?dvid=8,https://www.hornbach.nl/p/modulan-6200-pu-aqua-gloss-hoogglans-lak-zuiver-wit-ral-9010-2-5-l/10447545/
RAMBO Pantserlak interieur transparant zijdeglans warm eiken 250 ml,"14,49 €*",6538798,https://media.hornbach.nl/hb/packshot/as.46849294.jpg?dvid=8,https://www.hornbach.nl/p/rambo-pantserlak-interieur-transparant-zijdeglans-warm-eiken-250-ml/6538798/
